ED_num,AD_num,zohran25,cuomo25,lander25,total25,districtid,public_housing,selected_devs,cuomo_share,mamdani_share,lander_share,leader_name,category
ED   42,AD 70,48,58,6,126,70042,FALSE,FALSE,0.4603174603174603,0.38095238095238093,0.047619047619047616,Cuomo,Cuomo 40‑60%
ED   42,AD 71,233,91,37,391,71042,FALSE,FALSE,0.23273657289002558,0.5959079283887468,0.09462915601023018,Mamdani,Mamdani 40‑60%
ED   42,AD 72,83,103,5,201,72042,FALSE,FALSE,0.5124378109452736,0.4129353233830846,0.024875621890547265,Cuomo,Cuomo 40‑60%
ED   42,AD 73,24,204,33,284,73042,FALSE,FALSE,0.7183098591549296,0.08450704225352113,0.11619718309859155,Cuomo,Cuomo 60‑80%
ED   42,AD 74,158,157,59,416,74042,FALSE,FALSE,0.37740384615384615,0.3798076923076923,0.14182692307692307,Mamdani,Mamdani 0‑40%
ED   42,AD 75,176,136,102,460,75042,FALSE,FALSE,0.2956521739130435,0.3826086956521739,0.2217391304347826,Mamdani,Mamdani 0‑40%
ED   42,AD 76,110,304,98,582,76042,FALSE,FALSE,0.5223367697594502,0.18900343642611683,0.16838487972508592,Cuomo,Cuomo 40‑60%
ED   42,AD 77,39,94,4,164,77042,FALSE,FALSE,0.573170731707317,0.23780487804878048,0.024390243902439025,Cuomo,Cuomo 40‑60%
ED   42,AD 78,62,81,2,156,78042,FALSE,FALSE,0.5192307692307693,0.3974358974358974,0.01282051282051282,Cuomo,Cuomo 40‑60%
ED   42,AD 79,45,58,2,114,79042,FALSE,FALSE,0.5087719298245614,0.39473684210526316,0.017543859649122806,Cuomo,Cuomo 40‑60%
ED   42,AD 80,89,85,10,190,80042,FALSE,FALSE,0.4473684210526316,0.46842105263157896,0.05263157894736842,Mamdani,Mamdani 40‑60%
ED   42,AD 81,80,63,31,199,81042,FALSE,FALSE,0.3165829145728643,0.4020100502512563,0.15577889447236182,Mamdani,Mamdani 40‑60%
ED   42,AD 82,106,112,31,274,82042,FALSE,FALSE,0.40875912408759124,0.38686131386861317,0.11313868613138686,Cuomo,Cuomo 40‑60%
ED   42,AD 83,25,71,3,106,83042,FALSE,FALSE,0.6698113207547169,0.2358490566037736,0.02830188679245283,Cuomo,Cuomo 60‑80%
ED   42,AD 84,65,68,2,147,84042,TRUE,FALSE,0.46258503401360546,0.4421768707482993,0.013605442176870748,Cuomo,Cuomo 40‑60%
ED   42,AD 85,33,85,2,131,85042,FALSE,FALSE,0.648854961832061,0.25190839694656486,0.015267175572519083,Cuomo,Cuomo 60‑80%
ED   42,AD 86,51,100,0,164,86042,FALSE,FALSE,0.6097560975609756,0.31097560975609756,0,Cuomo,Cuomo 60‑80%
ED   42,AD 87,126,82,5,226,87042,FALSE,FALSE,0.36283185840707965,0.5575221238938053,0.022123893805309734,Mamdani,Mamdani 40‑60%
ED   43,AD 23,2,3,0,5,23043,FALSE,FALSE,0.6,0.4,0,Cuomo,Cuomo 60‑80%
ED   43,AD 24,228,56,3,295,24043,FALSE,FALSE,0.18983050847457628,0.7728813559322034,0.010169491525423728,Mamdani,Mamdani 60‑80%
ED   43,AD 25,52,89,5,159,25043,FALSE,FALSE,0.559748427672956,0.3270440251572327,0.031446540880503145,Cuomo,Cuomo 40‑60%
ED   43,AD 26,57,189,27,292,26043,FALSE,FALSE,0.6472602739726028,0.1952054794520548,0.09246575342465753,Cuomo,Cuomo 60‑80%
ED   43,AD 27,46,61,23,152,27043,FALSE,FALSE,0.40131578947368424,0.3026315789473684,0.1513157894736842,Cuomo,Cuomo 40‑60%
ED   43,AD 28,77,124,7,226,28043,FALSE,FALSE,0.5486725663716814,0.3407079646017699,0.030973451327433628,Cuomo,Cuomo 40‑60%
ED   43,AD 29,158,86,2,273,29043,FALSE,FALSE,0.315018315018315,0.5787545787545788,0.007326007326007326,Mamdani,Mamdani 40‑60%
ED   43,AD 30,93,29,21,156,30043,FALSE,FALSE,0.1858974358974359,0.5961538461538461,0.1346153846153846,Mamdani,Mamdani 40‑60%
ED   43,AD 31,76,75,0,163,31043,FALSE,FALSE,0.4601226993865031,0.4662576687116564,0,Mamdani,Mamdani 40‑60%
ED   43,AD 32,110,109,2,262,32043,FALSE,FALSE,0.41603053435114506,0.4198473282442748,0.007633587786259542,Mamdani,Mamdani 40‑60%
ED   43,AD 33,26,94,2,147,33043,FALSE,FALSE,0.6394557823129252,0.17687074829931973,0.013605442176870748,Cuomo,Cuomo 60‑80%
ED   43,AD 34,131,71,12,225,34043,FALSE,FALSE,0.31555555555555553,0.5822222222222222,0.05333333333333334,Mamdani,Mamdani 40‑60%
ED   43,AD 35,19,21,1,45,35043,FALSE,FALSE,0.4666666666666667,0.4222222222222222,0.022222222222222223,Cuomo,Cuomo 40‑60%
ED   43,AD 36,204,26,21,266,36043,FALSE,FALSE,0.09774436090225563,0.7669172932330827,0.07894736842105263,Mamdani,Mamdani 60‑80%
ED   43,AD 37,97,52,5,165,37043,FALSE,FALSE,0.3151515151515151,0.5878787878787879,0.030303030303030304,Mamdani,Mamdani 40‑60%
ED   43,AD 38,0,0,0,0,38043,FALSE,FALSE,NA,NA,NA,NA,NA
ED   43,AD 39,43,37,4,90,39043,FALSE,FALSE,0.4111111111111111,0.4777777777777778,0.044444444444444446,Mamdani,Mamdani 40‑60%
ED   43,AD 40,76,76,9,172,40043,FALSE,FALSE,0.4418604651162791,0.4418604651162791,0.05232558139534884,Tie,Tie
ED   43,AD 41,52,75,12,159,41043,FALSE,FALSE,0.4716981132075472,0.3270440251572327,0.07547169811320754,Cuomo,Cuomo 40‑60%
ED   43,AD 42,124,149,8,324,42043,FALSE,FALSE,0.45987654320987653,0.38271604938271603,0.024691358024691357,Cuomo,Cuomo 40‑60%
ED   43,AD 43,113,219,18,383,43043,FALSE,FALSE,0.5718015665796344,0.2950391644908616,0.04699738903394256,Cuomo,Cuomo 40‑60%
ED   43,AD 44,242,63,131,462,44043,FALSE,FALSE,0.13636363636363635,0.5238095238095238,0.28354978354978355,Mamdani,Mamdani 40‑60%
ED   43,AD 45,42,77,7,136,45043,FALSE,FALSE,0.5661764705882353,0.3088235294117647,0.051470588235294115,Cuomo,Cuomo 40‑60%
ED   43,AD 46,23,54,3,97,46043,TRUE,FALSE,0.5567010309278351,0.23711340206185566,0.030927835051546393,Cuomo,Cuomo 40‑60%
ED   43,AD 47,66,117,5,195,47043,FALSE,FALSE,0.6,0.3384615384615385,0.02564102564102564,Cuomo,Cuomo 60‑80%
ED   43,AD 48,16,181,1,212,48043,FALSE,FALSE,0.8537735849056604,0.07547169811320754,0.0047169811320754715,Cuomo,Cuomo 80%+
ED   43,AD 49,75,29,11,125,49043,FALSE,FALSE,0.232,0.6,0.088,Mamdani,Mamdani 60‑80%
ED   43,AD 50,4,155,2,182,50043,FALSE,FALSE,0.8516483516483516,0.02197802197802198,0.01098901098901099,Cuomo,Cuomo 80%+
ED   43,AD 51,128,59,58,271,51043,FALSE,FALSE,0.2177121771217712,0.47232472324723246,0.2140221402214022,Mamdani,Mamdani 40‑60%
ED   43,AD 52,211,41,134,413,52043,FALSE,FALSE,0.09927360774818401,0.5108958837772397,0.324455205811138,Mamdani,Mamdani 40‑60%
ED   43,AD 53,410,41,45,513,53043,FALSE,FALSE,0.07992202729044834,0.7992202729044834,0.08771929824561403,Mamdani,Mamdani 60‑80%
ED   43,AD 54,249,61,16,342,54043,FALSE,FALSE,0.1783625730994152,0.7280701754385965,0.04678362573099415,Mamdani,Mamdani 60‑80%
ED   43,AD 55,21,46,2,85,55043,TRUE,FALSE,0.5411764705882353,0.24705882352941178,0.023529411764705882,Cuomo,Cuomo 40‑60%
ED   43,AD 56,252,100,39,443,56043,FALSE,FALSE,0.22573363431151242,0.5688487584650113,0.08803611738148984,Mamdani,Mamdani 40‑60%
ED   43,AD 57,381,108,193,771,57043,FALSE,FALSE,0.14007782101167315,0.49416342412451364,0.2503242542153048,Mamdani,Mamdani 40‑60%
ED   43,AD 58,52,117,8,201,58043,FALSE,FALSE,0.582089552238806,0.25870646766169153,0.03980099502487562,Cuomo,Cuomo 40‑60%
ED   43,AD 59,91,150,7,268,59043,FALSE,FALSE,0.5597014925373134,0.33955223880597013,0.026119402985074626,Cuomo,Cuomo 40‑60%
ED   43,AD 60,78,55,0,156,60043,FALSE,FALSE,0.3525641025641026,0.5,0,Mamdani,Mamdani 40‑60%
ED   43,AD 61,53,64,3,136,61043,FALSE,FALSE,0.47058823529411764,0.3897058823529412,0.022058823529411766,Cuomo,Cuomo 40‑60%
ED   43,AD 62,24,49,2,81,62043,FALSE,FALSE,0.6049382716049383,0.2962962962962963,0.024691358024691357,Cuomo,Cuomo 60‑80%
ED   43,AD 63,97,56,2,170,63043,FALSE,FALSE,0.32941176470588235,0.5705882352941176,0.011764705882352941,Mamdani,Mamdani 40‑60%
ED   43,AD 64,44,40,4,98,64043,FALSE,FALSE,0.40816326530612246,0.4489795918367347,0.04081632653061224,Mamdani,Mamdani 40‑60%
ED   43,AD 65,246,55,32,365,65043,FALSE,FALSE,0.1506849315068493,0.673972602739726,0.08767123287671233,Mamdani,Mamdani 60‑80%
ED   43,AD 66,128,83,67,296,66043,FALSE,FALSE,0.28040540540540543,0.43243243243243246,0.22635135135135134,Mamdani,Mamdani 40‑60%
ED   43,AD 67,69,121,51,267,67043,FALSE,FALSE,0.45318352059925093,0.25842696629213485,0.19101123595505617,Cuomo,Cuomo 40‑60%
ED   43,AD 68,227,77,19,348,68043,FALSE,FALSE,0.22126436781609196,0.6522988505747126,0.05459770114942529,Mamdani,Mamdani 60‑80%
ED   43,AD 69,177,152,221,599,69043,FALSE,FALSE,0.25375626043405675,0.29549248747913187,0.36894824707846413,Lander,Lander 0‑40%
ED   43,AD 70,60,160,13,296,70043,FALSE,FALSE,0.5405405405405406,0.20270270270270271,0.04391891891891892,Cuomo,Cuomo 40‑60%
ED   43,AD 71,141,65,12,232,71043,FALSE,FALSE,0.2801724137931034,0.6077586206896551,0.05172413793103448,Mamdani,Mamdani 60‑80%
ED   43,AD 72,117,104,5,233,72043,FALSE,FALSE,0.44635193133047213,0.5021459227467812,0.02145922746781116,Mamdani,Mamdani 40‑60%
ED   43,AD 73,48,257,79,413,73043,FALSE,FALSE,0.6222760290556901,0.1162227602905569,0.19128329297820823,Cuomo,Cuomo 60‑80%
ED   43,AD 74,424,52,84,591,74043,FALSE,FALSE,0.08798646362098139,0.7174280879864636,0.14213197969543148,Mamdani,Mamdani 60‑80%
ED   43,AD 75,207,189,203,674,75043,FALSE,FALSE,0.28041543026706234,0.30712166172106825,0.30118694362017806,Mamdani,Mamdani 0‑40%
ED   43,AD 76,135,176,95,452,76043,FALSE,FALSE,0.3893805309734513,0.29867256637168144,0.21017699115044247,Cuomo,Cuomo 0‑40%
ED   43,AD 77,40,70,2,121,77043,FALSE,FALSE,0.5785123966942148,0.3305785123966942,0.01652892561983471,Cuomo,Cuomo 40‑60%
ED   43,AD 78,81,92,2,187,78043,FALSE,FALSE,0.4919786096256685,0.43315508021390375,0.0106951871657754,Cuomo,Cuomo 40‑60%
ED   43,AD 79,87,85,1,194,79043,FALSE,FALSE,0.4381443298969072,0.4484536082474227,0.005154639175257732,Mamdani,Mamdani 40‑60%
ED   43,AD 80,68,50,9,142,80043,FALSE,FALSE,0.352112676056338,0.4788732394366197,0.06338028169014084,Mamdani,Mamdani 40‑60%
ED   43,AD 81,88,83,33,222,81043,FALSE,FALSE,0.3738738738738739,0.3963963963963964,0.14864864864864866,Mamdani,Mamdani 0‑40%
ED   43,AD 82,63,42,3,119,82043,FALSE,FALSE,0.35294117647058826,0.5294117647058824,0.025210084033613446,Mamdani,Mamdani 40‑60%
ED   43,AD 83,61,199,4,285,83043,FALSE,FALSE,0.6982456140350877,0.21403508771929824,0.014035087719298246,Cuomo,Cuomo 60‑80%
ED   43,AD 84,38,127,0,188,84043,TRUE,FALSE,0.675531914893617,0.20212765957446807,0,Cuomo,Cuomo 60‑80%
ED   43,AD 85,73,59,2,141,85043,FALSE,FALSE,0.41843971631205673,0.5177304964539007,0.014184397163120567,Mamdani,Mamdani 40‑60%
ED   43,AD 86,46,80,2,133,86043,FALSE,FALSE,0.6015037593984962,0.3458646616541353,0.015037593984962405,Cuomo,Cuomo 60‑80%
ED   43,AD 87,121,88,3,236,87043,FALSE,FALSE,0.3728813559322034,0.5127118644067796,0.012711864406779662,Mamdani,Mamdani 40‑60%
ED   44,AD 23,48,170,11,259,23044,FALSE,FALSE,0.6563706563706564,0.18532818532818532,0.04247104247104247,Cuomo,Cuomo 60‑80%
ED   44,AD 24,180,17,1,202,24044,FALSE,FALSE,0.08415841584158416,0.8910891089108911,0.0049504950495049506,Mamdani,Mamdani 80%+
ED   44,AD 25,62,77,7,166,25044,FALSE,FALSE,0.463855421686747,0.37349397590361444,0.04216867469879518,Cuomo,Cuomo 40‑60%
ED   44,AD 26,52,165,23,258,26044,FALSE,FALSE,0.6395348837209303,0.20155038759689922,0.08914728682170543,Cuomo,Cuomo 60‑80%
ED   44,AD 27,35,67,8,124,27044,FALSE,FALSE,0.5403225806451613,0.28225806451612906,0.06451612903225806,Cuomo,Cuomo 40‑60%
ED   44,AD 28,58,92,4,161,28044,FALSE,FALSE,0.5714285714285714,0.36024844720496896,0.024844720496894408,Cuomo,Cuomo 40‑60%
ED   44,AD 29,166,61,2,244,29044,FALSE,FALSE,0.25,0.680327868852459,0.00819672131147541,Mamdani,Mamdani 60‑80%
ED   44,AD 30,41,13,0,57,30044,FALSE,FALSE,0.22807017543859648,0.7192982456140351,0,Mamdani,Mamdani 60‑80%
ED   44,AD 31,53,72,0,135,31044,FALSE,FALSE,0.5333333333333333,0.3925925925925926,0,Cuomo,Cuomo 40‑60%
ED   44,AD 32,26,78,0,128,32044,FALSE,FALSE,0.609375,0.203125,0,Cuomo,Cuomo 60‑80%
ED   44,AD 33,63,199,4,319,33044,FALSE,FALSE,0.6238244514106583,0.1974921630094044,0.012539184952978056,Cuomo,Cuomo 60‑80%
ED   44,AD 34,113,67,13,206,34044,FALSE,FALSE,0.32524271844660196,0.5485436893203883,0.06310679611650485,Mamdani,Mamdani 40‑60%
ED   44,AD 35,14,20,1,38,35044,FALSE,FALSE,0.5263157894736842,0.3684210526315789,0.02631578947368421,Cuomo,Cuomo 40‑60%
ED   44,AD 36,342,73,52,486,36044,FALSE,FALSE,0.15020576131687244,0.7037037037037037,0.10699588477366255,Mamdani,Mamdani 60‑80%
ED   44,AD 37,205,36,19,270,37044,FALSE,FALSE,0.13333333333333333,0.7592592592592593,0.07037037037037037,Mamdani,Mamdani 60‑80%
ED   44,AD 38,124,18,10,158,38044,FALSE,FALSE,0.11392405063291139,0.7848101265822784,0.06329113924050633,Mamdani,Mamdani 60‑80%
ED   44,AD 39,54,59,8,135,39044,FALSE,FALSE,0.43703703703703706,0.4,0.05925925925925926,Cuomo,Cuomo 40‑60%
ED   44,AD 40,19,12,7,43,40044,FALSE,FALSE,0.27906976744186046,0.4418604651162791,0.16279069767441862,Mamdani,Mamdani 40‑60%
ED   44,AD 41,51,54,7,130,41044,FALSE,FALSE,0.4153846153846154,0.3923076923076923,0.05384615384615385,Cuomo,Cuomo 40‑60%
ED   44,AD 42,71,99,3,183,42044,FALSE,FALSE,0.5409836065573771,0.3879781420765027,0.01639344262295082,Cuomo,Cuomo 40‑60%
ED   44,AD 43,65,221,5,321,43044,FALSE,FALSE,0.6884735202492211,0.20249221183800623,0.01557632398753894,Cuomo,Cuomo 60‑80%
ED   44,AD 44,164,36,44,253,44044,FALSE,FALSE,0.1422924901185771,0.6482213438735178,0.17391304347826086,Mamdani,Mamdani 60‑80%
ED   44,AD 45,56,83,6,157,45044,FALSE,FALSE,0.5286624203821656,0.35668789808917195,0.03821656050955414,Cuomo,Cuomo 40‑60%
ED   44,AD 46,23,39,2,74,46044,FALSE,FALSE,0.527027027027027,0.3108108108108108,0.02702702702702703,Cuomo,Cuomo 40‑60%
ED   44,AD 47,56,141,8,217,47044,FALSE,FALSE,0.6497695852534562,0.25806451612903225,0.03686635944700461,Cuomo,Cuomo 60‑80%
ED   44,AD 48,6,176,3,195,48044,FALSE,FALSE,0.9025641025641026,0.03076923076923077,0.015384615384615385,Cuomo,Cuomo 80%+
ED   44,AD 49,20,27,1,50,49044,FALSE,FALSE,0.54,0.4,0.02,Cuomo,Cuomo 40‑60%
ED   44,AD 50,67,230,6,333,50044,FALSE,FALSE,0.6906906906906907,0.2012012012012012,0.018018018018018018,Cuomo,Cuomo 60‑80%
ED   44,AD 51,306,35,90,459,51044,FALSE,FALSE,0.07625272331154684,0.6666666666666666,0.19607843137254902,Mamdani,Mamdani 60‑80%
ED   44,AD 52,243,72,142,485,52044,FALSE,FALSE,0.14845360824742268,0.5010309278350515,0.2927835051546392,Mamdani,Mamdani 40‑60%
ED   44,AD 53,172,57,37,286,53044,FALSE,FALSE,0.1993006993006993,0.6013986013986014,0.12937062937062938,Mamdani,Mamdani 60‑80%
ED   44,AD 54,270,54,12,352,54044,FALSE,FALSE,0.1534090909090909,0.7670454545454546,0.03409090909090909,Mamdani,Mamdani 60‑80%
ED   44,AD 55,33,98,0,167,55044,FALSE,FALSE,0.5868263473053892,0.19760479041916168,0,Cuomo,Cuomo 40‑60%
ED   44,AD 56,347,79,48,514,56044,FALSE,FALSE,0.15369649805447472,0.6750972762645915,0.0933852140077821,Mamdani,Mamdani 60‑80%
ED   44,AD 57,347,51,131,593,57044,FALSE,FALSE,0.08600337268128162,0.5851602023608768,0.2209106239460371,Mamdani,Mamdani 40‑60%
ED   44,AD 58,62,117,4,211,58044,FALSE,FALSE,0.5545023696682464,0.2938388625592417,0.018957345971563982,Cuomo,Cuomo 40‑60%
ED   44,AD 59,24,67,1,101,59044,FALSE,FALSE,0.6633663366336634,0.2376237623762376,0.009900990099009901,Cuomo,Cuomo 60‑80%
ED   44,AD 60,53,114,0,189,60044,FALSE,FALSE,0.6031746031746031,0.2804232804232804,0,Cuomo,Cuomo 60‑80%
ED   44,AD 61,34,56,4,102,61044,FALSE,FALSE,0.5490196078431373,0.3333333333333333,0.0392156862745098,Cuomo,Cuomo 40‑60%
ED   44,AD 62,44,46,6,112,62044,FALSE,FALSE,0.4107142857142857,0.39285714285714285,0.05357142857142857,Cuomo,Cuomo 40‑60%
ED   44,AD 63,50,82,11,154,63044,FALSE,FALSE,0.5324675324675324,0.3246753246753247,0.07142857142857142,Cuomo,Cuomo 40‑60%
ED   44,AD 64,48,43,4,102,64044,FALSE,FALSE,0.4215686274509804,0.47058823529411764,0.0392156862745098,Mamdani,Mamdani 40‑60%
ED   44,AD 65,201,92,45,377,65044,FALSE,FALSE,0.2440318302387268,0.53315649867374,0.11936339522546419,Mamdani,Mamdani 40‑60%
ED   44,AD 66,244,74,77,428,66044,FALSE,FALSE,0.17289719626168223,0.5700934579439252,0.17990654205607476,Mamdani,Mamdani 40‑60%
ED   44,AD 67,92,326,210,707,67044,FALSE,FALSE,0.4611032531824611,0.13012729844413012,0.297029702970297,Cuomo,Cuomo 40‑60%
ED   44,AD 68,205,123,33,386,68044,FALSE,FALSE,0.31865284974093266,0.5310880829015544,0.08549222797927461,Mamdani,Mamdani 40‑60%
ED   44,AD 69,111,66,91,293,69044,FALSE,FALSE,0.22525597269624573,0.378839590443686,0.310580204778157,Mamdani,Mamdani 0‑40%
ED   44,AD 70,162,222,13,497,70044,FALSE,FALSE,0.44668008048289737,0.32595573440643866,0.026156941649899398,Cuomo,Cuomo 40‑60%
ED   44,AD 71,126,102,9,261,71044,FALSE,FALSE,0.39080459770114945,0.4827586206896552,0.034482758620689655,Mamdani,Mamdani 40‑60%
ED   44,AD 72,102,94,5,216,72044,FALSE,FALSE,0.4351851851851852,0.4722222222222222,0.023148148148148147,Mamdani,Mamdani 40‑60%
ED   44,AD 73,60,248,67,420,73044,FALSE,FALSE,0.5904761904761905,0.14285714285714285,0.1595238095238095,Cuomo,Cuomo 40‑60%
ED   44,AD 74,70,97,35,218,74044,FALSE,FALSE,0.44495412844036697,0.3211009174311927,0.16055045871559634,Cuomo,Cuomo 40‑60%
ED   44,AD 75,183,154,145,538,75044,FALSE,FALSE,0.2862453531598513,0.34014869888475835,0.2695167286245353,Mamdani,Mamdani 0‑40%
ED   44,AD 76,114,299,147,618,76044,FALSE,FALSE,0.48381877022653724,0.18446601941747573,0.23786407766990292,Cuomo,Cuomo 40‑60%
ED   44,AD 77,55,87,2,162,77044,FALSE,FALSE,0.5370370370370371,0.3395061728395062,0.012345679012345678,Cuomo,Cuomo 40‑60%
ED   44,AD 78,88,128,2,234,78044,FALSE,FALSE,0.5470085470085471,0.37606837606837606,0.008547008547008548,Cuomo,Cuomo 40‑60%
ED   44,AD 79,48,48,0,105,79044,FALSE,FALSE,0.45714285714285713,0.45714285714285713,0,Tie,Tie
ED   44,AD 80,51,101,2,176,80044,TRUE,FALSE,0.5738636363636364,0.2897727272727273,0.011363636363636364,Cuomo,Cuomo 40‑60%
ED   44,AD 81,65,155,5,243,81044,FALSE,FALSE,0.6378600823045267,0.2674897119341564,0.0205761316872428,Cuomo,Cuomo 60‑80%
ED   44,AD 82,35,47,5,92,82044,FALSE,FALSE,0.5108695652173914,0.3804347826086957,0.05434782608695652,Cuomo,Cuomo 40‑60%
ED   44,AD 83,74,206,6,326,83044,FALSE,FALSE,0.6319018404907976,0.22699386503067484,0.018404907975460124,Cuomo,Cuomo 60‑80%
ED   44,AD 84,145,102,8,276,84044,FALSE,FALSE,0.3695652173913043,0.5253623188405797,0.028985507246376812,Mamdani,Mamdani 40‑60%
ED   44,AD 85,40,72,2,127,85044,FALSE,FALSE,0.5669291338582677,0.31496062992125984,0.015748031496062992,Cuomo,Cuomo 40‑60%
ED   44,AD 86,31,96,1,135,86044,FALSE,FALSE,0.7111111111111111,0.22962962962962963,0.007407407407407408,Cuomo,Cuomo 60‑80%
ED   44,AD 87,106,60,0,173,87044,FALSE,FALSE,0.3468208092485549,0.6127167630057804,0,Mamdani,Mamdani 60‑80%
ED   45,AD 23,21,101,13,153,23045,FALSE,FALSE,0.6601307189542484,0.13725490196078433,0.08496732026143791,Cuomo,Cuomo 60‑80%
ED   45,AD 24,32,12,4,50,24045,FALSE,FALSE,0.24,0.64,0.08,Mamdani,Mamdani 60‑80%
ED   45,AD 25,68,70,9,156,25045,FALSE,FALSE,0.44871794871794873,0.4358974358974359,0.057692307692307696,Cuomo,Cuomo 40‑60%
ED   45,AD 26,55,182,26,290,26045,FALSE,FALSE,0.6275862068965518,0.1896551724137931,0.0896551724137931,Cuomo,Cuomo 60‑80%
ED   45,AD 27,40,82,10,144,27045,FALSE,FALSE,0.5694444444444444,0.2777777777777778,0.06944444444444445,Cuomo,Cuomo 40‑60%
ED   45,AD 28,119,81,29,259,28045,FALSE,FALSE,0.3127413127413127,0.4594594594594595,0.11196911196911197,Mamdani,Mamdani 40‑60%
ED   45,AD 29,171,79,3,270,29045,FALSE,FALSE,0.29259259259259257,0.6333333333333333,0.011111111111111112,Mamdani,Mamdani 60‑80%
ED   45,AD 30,209,52,18,300,30045,FALSE,FALSE,0.17333333333333334,0.6966666666666667,0.06,Mamdani,Mamdani 60‑80%
ED   45,AD 31,79,66,3,158,31045,FALSE,FALSE,0.4177215189873418,0.5,0.0189873417721519,Mamdani,Mamdani 40‑60%
ED   45,AD 32,70,56,2,147,32045,FALSE,FALSE,0.38095238095238093,0.47619047619047616,0.013605442176870748,Mamdani,Mamdani 40‑60%
ED   45,AD 33,60,179,2,286,33045,FALSE,FALSE,0.6258741258741258,0.2097902097902098,0.006993006993006993,Cuomo,Cuomo 60‑80%
ED   45,AD 34,63,24,3,94,34045,FALSE,FALSE,0.2553191489361702,0.6702127659574468,0.031914893617021274,Mamdani,Mamdani 60‑80%
ED   45,AD 35,41,59,3,109,35045,FALSE,FALSE,0.5412844036697247,0.3761467889908257,0.027522935779816515,Cuomo,Cuomo 40‑60%
ED   45,AD 36,196,32,19,263,36045,FALSE,FALSE,0.12167300380228137,0.7452471482889734,0.07224334600760456,Mamdani,Mamdani 60‑80%
ED   45,AD 37,53,18,7,88,37045,FALSE,FALSE,0.20454545454545456,0.6022727272727273,0.07954545454545454,Mamdani,Mamdani 60‑80%
ED   45,AD 38,41,42,1,86,38045,FALSE,FALSE,0.4883720930232558,0.47674418604651164,0.011627906976744186,Cuomo,Cuomo 40‑60%
ED   45,AD 39,64,61,5,144,39045,FALSE,FALSE,0.4236111111111111,0.4444444444444444,0.034722222222222224,Mamdani,Mamdani 40‑60%
ED   45,AD 40,50,56,5,124,40045,FALSE,FALSE,0.45161290322580644,0.4032258064516129,0.04032258064516129,Cuomo,Cuomo 40‑60%
ED   45,AD 41,46,90,12,172,41045,FALSE,FALSE,0.5232558139534884,0.26744186046511625,0.06976744186046512,Cuomo,Cuomo 40‑60%
ED   45,AD 42,128,77,28,262,42045,FALSE,FALSE,0.29389312977099236,0.48854961832061067,0.10687022900763359,Mamdani,Mamdani 40‑60%
ED   45,AD 43,56,200,7,285,43045,FALSE,FALSE,0.7017543859649122,0.19649122807017544,0.02456140350877193,Cuomo,Cuomo 60‑80%
ED   45,AD 44,187,42,123,382,44045,FALSE,FALSE,0.1099476439790576,0.4895287958115183,0.3219895287958115,Mamdani,Mamdani 40‑60%
ED   45,AD 45,45,56,9,128,45045,FALSE,FALSE,0.4375,0.3515625,0.0703125,Cuomo,Cuomo 40‑60%
ED   45,AD 46,14,28,2,53,46045,TRUE,FALSE,0.5283018867924528,0.2641509433962264,0.03773584905660377,Cuomo,Cuomo 40‑60%
ED   45,AD 47,72,105,7,196,47045,FALSE,FALSE,0.5357142857142857,0.3673469387755102,0.03571428571428571,Cuomo,Cuomo 40‑60%
ED   45,AD 48,29,203,4,249,48045,FALSE,FALSE,0.8152610441767069,0.11646586345381527,0.01606425702811245,Cuomo,Cuomo 80%+
ED   45,AD 49,33,19,2,56,49045,FALSE,FALSE,0.3392857142857143,0.5892857142857143,0.03571428571428571,Mamdani,Mamdani 40‑60%
ED   45,AD 50,16,247,2,283,50045,FALSE,FALSE,0.872791519434629,0.05653710247349823,0.007067137809187279,Cuomo,Cuomo 80%+
ED   45,AD 51,216,36,39,315,51045,FALSE,FALSE,0.11428571428571428,0.6857142857142857,0.12380952380952381,Mamdani,Mamdani 60‑80%
ED   45,AD 52,252,81,164,537,52045,FALSE,FALSE,0.15083798882681565,0.4692737430167598,0.3054003724394786,Mamdani,Mamdani 40‑60%
ED   45,AD 53,212,60,29,309,53045,FALSE,FALSE,0.1941747572815534,0.686084142394822,0.09385113268608414,Mamdani,Mamdani 60‑80%
ED   45,AD 54,260,72,8,352,54045,FALSE,FALSE,0.20454545454545456,0.7386363636363636,0.022727272727272728,Mamdani,Mamdani 60‑80%
